Exchange Date,Portfolio
2006-01-12,1063384.979199837
2006-01-13,1066529.2110688041
2006-01-17,1067107.042009625
2006-01-18,1064285.4569170154
2006-01-19,1064251.602440546
2006-01-20,1062240.8259522808
2006-01-23,1063224.916702224
2006-01-24,1062080.4853422397
2006-01-25,1058746.0168999922
2006-01-26,1057930.6096498105
2006-01-27,1061456.3631660393
2006-01-30,1060195.3119112162
2006-01-31,1060077.4833089127
2006-02-01,1059866.4859617725
2006-02-02,1056921.4901813709
2006-02-03,1055925.8921680273
2006-02-06,1056424.576451818
2006-02-07,1053312.720672192
2006-02-08,1052186.2817890414
2006-02-09,1053795.1678268712
2006-02-10,1051934.847750118
2006-02-13,1051335.0909878649
2006-02-14,1052390.4439622809
2006-02-15,1053161.694730774
2006-02-16,1054409.2740783829
2006-02-17,1056699.579021349
2006-02-21,1057247.4665561912
2006-02-22,1059606.907729103
2006-02-23,1058626.907186734
2006-02-24,1058382.5562404203
2006-02-27,1058450.6449374277
2006-02-28,1059656.6871207096
2006-03-01,1058031.0334292685
2006-03-02,1056830.1704559587
2006-03-03,1053330.1894805671
2006-03-06,1050143.7310719646
2006-03-07,1048435.5191143834
2006-03-08,1048722.4351607333
2006-03-09,1049045.4571816067
2006-03-10,1048508.6131876912
2006-03-13,1050030.1120868141
2006-03-14,1055896.1867406687
2006-03-15,1056052.9126445488
2006-03-16,1061158.0182150924
2006-03-17,1059468.5433706893
2006-03-20,1060588.7063969658
2006-03-21,1055315.214451751
2006-03-22,1057328.4463709944
2006-03-23,1055090.7229418464
2006-03-24,1058551.3009817682
2006-03-27,1057506.6387803694
2006-03-28,1053110.3056050623
2006-03-29,1051803.4555487894
2006-03-30,1051314.3035374435
2006-03-31,1051470.1351832326
2006-04-03,1052332.3366419263
2006-04-04,1053968.2717702626
2006-04-05,1057931.386986001
2006-04-06,1057061.5665778848
2006-04-07,1052160.9674421966
2006-04-10,1052238.7314579317
2006-04-11,1053675.83767117
2006-04-12,1050567.4327356378
2006-04-13,1047195.4926057697
2006-04-17,1050249.039133136
2006-04-18,1056174.0923440808
2006-04-19,1055946.4078978405
2006-04-20,1054863.3416633809
2006-04-21,1056561.3972743964
2006-04-24,1058204.4034461929
2006-04-25,1053612.556049888
2006-04-26,1053696.0043543344
2006-04-27,1056279.797915073
2006-04-28,1057736.2792236498
2006-05-01,1054740.9545576766
2006-05-02,1056674.9809536382
2006-05-03,1055200.6481094693
2006-05-04,1054518.935859948
2006-05-05,1058509.9024370373
2006-05-08,1059496.3963984966
2006-05-09,1059434.90998403
2006-05-10,1059653.645296369
2006-05-11,1057448.5020647862
2006-05-12,1052720.211690426
2006-05-15,1052577.1999377934
2006-05-16,1055153.7242164477
2006-05-17,1051147.6874292572
2006-05-18,1053558.844649567
2006-05-19,1053946.3682983152
2006-05-22,1052680.2569884178
2006-05-23,1050638.7077900805
2006-05-24,1053055.6568401146
2006-05-25,1051315.5143115297
2006-05-26,1054601.682594487
2006-05-30,1052817.9320464304
2006-05-31,1049114.1018592406
2006-06-01,1050707.6361965248
2006-06-02,1058757.6655304288
2006-06-05,1056294.1782541892
2006-06-06,1055930.307891147
2006-06-07,1053648.3290018963
2006-06-08,1054232.7140437788
2006-06-09,1055559.8203607253
2006-06-12,1054335.6496837775
2006-06-13,1053214.9743383094
2006-06-14,1048778.9791335643
2006-06-15,1048383.0101261446
2006-06-16,1047422.0336739151
2006-06-19,1045109.0973322274
2006-06-20,1044519.2216628524
2006-06-21,1045576.79246352
2006-06-22,1043838.858746173
2006-06-23,1040991.9870018566
2006-06-26,1041495.1557954709
2006-06-27,1042866.9821955686
2006-06-28,1040884.6331359913
2006-06-29,1046329.701802617
2006-06-30,1052237.4553483366
2006-07-03,1052543.2654671948
2006-07-05,1047469.4670320689
2006-07-06,1050671.89711541
2006-07-07,1053808.6968917176
2006-07-10,1054373.2546839474
2006-07-11,1056482.6850338923
2006-07-12,1055760.961993494
2006-07-13,1055526.877668014
2006-07-14,1054637.4143639922
2006-07-17,1053803.4383177632
2006-07-18,1050470.2190484116
2006-07-19,1056359.4164679293
2006-07-20,1059083.4124461745
2006-07-21,1057688.840914469
2006-07-24,1059513.5027617365
2006-07-25,1059662.1426296362
2006-07-26,1061539.2310305317
2006-07-27,1062459.692708514
2006-07-28,1066610.8113563915
2006-07-31,1067425.8812949886
2006-08-01,1067120.9801041952
2006-08-02,1068637.357643903
2006-08-03,1069829.7362474054
2006-08-04,1073136.7129097958
2006-08-07,1072060.001590967
2006-08-08,1072658.8711108814
2006-08-09,1071853.7247005776
2006-08-10,1071791.2199071776
2006-08-11,1069252.5698527745
2006-08-14,1067616.263578859
2006-08-15,1072365.1316423975
2006-08-16,1077572.5221640125
