Exchange Date,Portfolio
2006-06-21,1112626.3099917844
2006-06-22,1111764.7935453185
2006-06-23,1107327.6878474308
2006-06-26,1108182.1495366103
2006-06-27,1108662.869530967
2006-06-28,1104703.7449985456
2006-06-29,1117902.060540673
2006-06-30,1132656.7829810518
2006-07-03,1135350.0931124615
2006-07-05,1127689.8259181746
2006-07-06,1132877.9541511273
2006-07-07,1136557.7445446409
2006-07-10,1137436.1667470236
2006-07-11,1141853.0181741973
2006-07-12,1139143.032411544
2006-07-13,1134767.0114564311
2006-07-14,1128990.6763797542
2006-07-17,1124680.9622709798
2006-07-18,1117951.951208674
2006-07-19,1127718.8690843629
2006-07-20,1132014.5674100104
2006-07-21,1127147.2932355714
2006-07-24,1130432.9078848013
2006-07-25,1133548.9004296802
2006-07-26,1135229.0689263695
2006-07-27,1140362.636135673
2006-07-28,1147859.7228738016
2006-07-31,1149245.8738809435
2006-08-01,1148629.3998770553
2006-08-02,1152496.9221616723
2006-08-03,1153772.9322351236
2006-08-04,1157191.405233005
2006-08-07,1154557.1490717717
2006-08-08,1153672.1709320962
2006-08-09,1152778.223225065
2006-08-10,1150334.0407840014
2006-08-11,1146162.2901302658
2006-08-14,1144996.1382031671
2006-08-15,1152988.3392235555
2006-08-16,1162745.6226486342
2006-08-17,1162859.4545165196
2006-08-18,1166042.0177454215
2006-08-21,1167783.2067523447
2006-08-22,1169015.5597391336
2006-08-23,1167272.4358599174
2006-08-24,1165168.7185219123
2006-08-25,1165143.8022306634
2006-08-28,1164616.5947958122
2006-08-29,1168331.6654541434
2006-08-30,1170968.4595865395
2006-08-31,1176649.4108585627
2006-09-01,1178807.8942930286
2006-09-05,1181274.3070250598
2006-09-06,1174091.8042751928
2006-09-07,1168807.5592357197
2006-09-08,1169503.66267061
2006-09-11,1160848.7569699099
2006-09-12,1165181.2901875237
2006-09-13,1168343.1239643088
2006-09-14,1166778.4515879794
2006-09-15,1166850.6744670963
2006-09-18,1168865.7290684995
2006-09-19,1171269.8269349076
2006-09-20,1171975.8193830028
2006-09-21,1178172.1812569948
2006-09-22,1180005.8573336492
2006-09-25,1184742.512629121
2006-09-26,1186294.957623142
2006-09-27,1189947.6055485816
2006-09-28,1187963.3753724955
2006-09-29,1187849.5359008713
2006-10-02,1187863.1016521356
2006-10-03,1185423.3922338136
2006-10-04,1189080.6246328303
2006-10-05,1191334.0519548263
2006-10-06,1183820.736236203
2006-10-09,1184111.8058086587
2006-10-10,1182147.013734451
2006-10-11,1179555.0627284495
2006-10-12,1184048.602688117
2006-10-13,1185934.2507725703
2006-10-16,1190825.4337771318
2006-10-17,1188756.503199772
2006-10-18,1190916.024871407
2006-10-19,1192230.3644020406
2006-10-20,1192665.0236509377
2006-10-23,1189802.2860745853
2006-10-24,1191701.9336133727
2006-10-25,1198376.7116631654
2006-10-26,1206326.4545291956
2006-10-27,1208269.824015049
2006-10-30,1209287.682794191
2006-10-31,1215210.39175542
2006-11-01,1219381.5212481257
2006-11-02,1217100.7211572186
2006-11-03,1209792.006593777
2006-11-06,1214792.6101154962
2006-11-07,1221731.2638735517
2006-11-08,1220907.118080836
2006-11-09,1220995.815066406
2006-11-10,1224060.5101606597
2006-11-13,1222070.8383948074
2006-11-14,1228632.5470181766
2006-11-15,1227130.4013418693
2006-11-16,1224386.6293313713
2006-11-17,1229376.8071807963
2006-11-20,1227209.8378012436
2006-11-21,1231327.3667115178
2006-11-22,1237051.497095187
2006-11-24,1238753.5103441637
2006-11-27,1235870.4127934687
2006-11-28,1236518.4322017282
2006-11-29,1241610.7503517333
2006-11-30,1250854.382277709
2006-12-01,1249323.1993036561
2006-12-04,1252281.6255292175
2006-12-05,1252669.7641284277
2006-12-06,1250173.077952623
2006-12-07,1248686.6912553965
2006-12-08,1242557.2161506393
2006-12-11,1247244.137447943
2006-12-12,1248357.787986622
2006-12-13,1244512.0466416932
2006-12-14,1248488.5983080447
2006-12-15,1246681.9641942657
2006-12-18,1246242.6946655347
2006-12-19,1246246.7618818295
2006-12-20,1249246.009640891
2006-12-21,1246440.1840337224
2006-12-22,1241049.7752456306
2006-12-26,1246309.4211685648
2006-12-27,1248930.0415426125
2006-12-28,1249756.3311149348
2006-12-29,1249568.38815294
2007-01-03,1250648.580921043
2007-01-04,1250462.5954979584
2007-01-05,1240900.4185423583
2007-01-08,1242427.991746027
2007-01-09,1245075.1445215058
2007-01-10,1239510.182947838
2007-01-11,1239658.0928759805
2007-01-12,1247567.0360903698
2007-01-16,1249579.5404698707
2007-01-17,1249430.8686648447
2007-01-18,1250336.295336831
2007-01-19,1252942.7573951776
2007-01-22,1254500.3995781145
2007-01-23,1256620.4836400673
2007-01-24,1258881.8415871034
2007-01-25,1249539.2581783514
2007-01-26,1246155.6185914585
2007-01-29,1244834.475525571
2007-01-30,1250021.846909616
2007-01-31,1256491.7560860675
2007-02-01,1261575.8222788207
2007-02-02,1261061.5941897118
2007-02-05,1261827.2028239286
2007-02-06,1267153.0212124686
2007-02-07,1269514.127531031
2007-02-08,1270639.6131349762
2007-02-09,1266542.9041981886
2007-02-12,1262702.6194738704
2007-02-13,1266227.4400622405
2007-02-14,1277520.8467334446
2007-02-15,1283081.4113027374
2007-02-16,1283745.3492936436
2007-02-20,1283738.734666699
2007-02-21,1286076.1527613292
2007-02-22,1284297.4009847462
2007-02-23,1289056.9577267538
2007-02-26,1294577.9785861745
2007-02-27,1282301.9902340528
2007-02-28,1278195.3230670886
2007-03-01,1274328.7468586946
2007-03-02,1267684.5173979888
2007-03-05,1257887.7245151398
2007-03-06,1268562.653597087
2007-03-07,1270706.281292754
2007-03-08,1274669.7984337185
2007-03-09,1269869.9866487999
2007-03-12,1275363.2120669142
2007-03-13,1270877.752469376
2007-03-14,1266587.9179544926
2007-03-15,1269217.6915192308
2007-03-16,1268840.4259986903
2007-03-19,1272977.2051654174
2007-03-20,1277785.7846294725
2007-03-21,1285096.4785030202
2007-03-22,1283316.5375118663
2007-03-23,1281472.238213054
2007-03-26,1283000.928619706
2007-03-27,1279579.9390264275
2007-03-28,1276962.616448884
2007-03-29,1276096.0060636608
2007-03-30,1275880.87051376
2007-04-02,1276155.058810446
2007-04-03,1279316.3292890775
2007-04-04,1284593.6617002136
2007-04-05,1283632.8839439498
2007-04-09,1280140.4349026375
2007-04-10,1283714.6534083243
2007-04-11,1281807.039638121
2007-04-12,1282841.703623961
2007-04-13,1283187.3302333383
2007-04-16,1291140.6952960957
2007-04-17,1294503.0891882225
2007-04-18,1299382.8366202058
2007-04-19,1294752.3412022048
2007-04-20,1299324.9953797658
2007-04-23,1299142.6056151788
2007-04-24,1299619.5179428856
2007-04-25,1300025.7974385205
2007-04-26,1295190.2145060883
2007-04-27,1294830.4767340878
2007-04-30,1297353.6828320175
2007-05-01,1295183.5072609985
2007-05-02,1297981.2691130377
2007-05-03,1299193.5471157786
2007-05-04,1303940.0429495152
2007-05-07,1306980.7073435276
2007-05-08,1305697.381191505
2007-05-09,1306292.6199774856
2007-05-10,1302093.1220928668
2007-05-11,1302617.6938830062
2007-05-14,1301559.8172702037
2007-05-15,1299852.6353549676
2007-05-16,1301462.709130529
2007-05-17,1297419.329879851
2007-05-18,1296183.8181235564
2007-05-21,1298915.8856211272
2007-05-22,1296503.1071732815
2007-05-23,1295864.3732824798
2007-05-24,1291240.7358219074
2007-05-25,1291581.6041634036
2007-05-29,1293014.889353341
2007-05-30,1294300.6477888015
2007-05-31,1296976.1006635695
2007-06-01,1298189.9818893515
2007-06-04,1301288.4935776743
2007-06-05,1298376.2627298634
2007-06-06,1296862.7502767593
2007-06-07,1284278.556267537
2007-06-08,1281628.6686506914
2007-06-11,1282958.0284415754
2007-06-12,1273657.524738005
2007-06-13,1277939.035374165
2007-06-14,1279740.5223245255
2007-06-15,1286238.387882759
2007-06-18,1290587.6506492773
2007-06-19,1294709.0756088998
2007-06-20,1289241.675611136
2007-06-21,1289030.0273734014
2007-06-22,1287856.89684113
2007-06-25,1289200.62875856
2007-06-26,1285561.9606653552
2007-06-27,1286359.6656373024
2007-06-28,1286874.8144472952
2007-06-29,1292625.3471593864
2007-07-02,1300559.9513789318
2007-07-03,1299806.6249872986
2007-07-05,1295533.1360999846
2007-07-06,1293864.680506509
2007-07-09,1298411.241477908
2007-07-10,1304079.7277051525
2007-07-11,1302271.7074212907
2007-07-12,1304493.0281596296
2007-07-13,1308180.007207573
2007-07-16,1311049.2446419839
2007-07-17,1308390.511029947
2007-07-18,1311680.7147895088
2007-07-19,1314154.2283776812
2007-07-20,1318559.892045606
2007-07-23,1319679.3150646468
2007-07-24,1316940.5822857984
2007-07-25,1315873.1421043423
2007-07-26,1313169.9681899853
2007-07-27,1306573.409915892
2007-07-30,1318940.8860058591
2007-07-31,1313076.6831048978
2007-08-01,1308876.3977524114
2007-08-02,1311264.3556996032
2007-08-03,1310989.1915010987
2007-08-06,1310296.6238775009
2007-08-07,1311607.1195474123
2007-08-08,1311020.5463684844
2007-08-09,1307829.6507252245
2007-08-10,1300949.7471912967
2007-08-13,1302969.5020039356
2007-08-14,1301244.801804776
2007-08-15,1294650.5189656934
2007-08-16,1294134.74038438
2007-08-17,1292602.611773984
2007-08-20,1299471.6323018358
2007-08-21,1305559.734091459
2007-08-22,1309657.6680778412
2007-08-23,1313484.358157543
2007-08-24,1318622.083946406
2007-08-27,1318773.9414750128
2007-08-28,1316810.2081791477
2007-08-29,1318561.34024519
