Exchange Date,Portfolio
2006-10-17,1409217.2207914817
2006-10-18,1411354.6268035602
2006-10-19,1423499.381786188
2006-10-20,1417663.5212064555
2006-10-23,1411068.963047434
2006-10-24,1417243.919657643
2006-10-25,1426746.2248808434
2006-10-26,1436649.1195401563
2006-10-27,1435339.2602498457
2006-10-30,1432840.4247466514
2006-10-31,1439167.4138426585
2006-11-01,1453882.6883839145
2006-11-02,1457512.3782898304
2006-11-03,1460682.0229432918
2006-11-06,1464133.3361541447
2006-11-07,1471426.661992021
2006-11-08,1459000.0851766071
2006-11-09,1473458.1838905644
2006-11-10,1468877.1730235177
2006-11-13,1461658.7592402657
2006-11-14,1465203.742508852
2006-11-15,1469222.763962822
2006-11-16,1462317.830705142
2006-11-17,1464886.376656379
2006-11-20,1457883.1589605534
2006-11-21,1468171.5285365959
2006-11-22,1481877.8671938302
2006-11-24,1488196.869255434
2006-11-27,1483338.5751449133
2006-11-28,1480361.1884509595
2006-11-29,1491245.5749704232
2006-11-30,1509100.0758172218
2006-12-01,1504453.6800850248
2006-12-04,1509848.3113670484
2006-12-05,1512333.3331825412
2006-12-06,1504050.2163324933
2006-12-07,1505469.4036415727
2006-12-08,1497867.1595873456
2006-12-11,1503161.3845425183
2006-12-12,1503301.8491400648
2006-12-13,1504365.0108597619
2006-12-14,1508913.6559958523
2006-12-15,1500668.069508407
2006-12-18,1498325.093161861
2006-12-19,1502475.346173525
2006-12-20,1505829.205918577
2006-12-21,1501313.167084351
2006-12-22,1500580.7501660096
2006-12-26,1506381.2864258983
2006-12-27,1518852.8729977976
2006-12-28,1526420.1204471053
2006-12-29,1529239.7467481778
2007-01-03,1523106.2942449457
2007-01-04,1513829.9857115373
2007-01-05,1486546.2098116665
2007-01-08,1491117.2456199545
2007-01-09,1493623.5371921659
2007-01-10,1484014.5300886966
2007-01-11,1490059.7423957102
2007-01-12,1514785.1982254721
2007-01-16,1515682.1935326245
2007-01-17,1523474.0521241636
2007-01-18,1517240.9506945582
2007-01-19,1530530.8150363201
2007-01-22,1531017.2740816146
2007-01-23,1551021.4594860417
2007-01-24,1557175.334839833
2007-01-25,1546276.7636909944
2007-01-26,1542687.489473767
2007-01-29,1537512.7296233557
2007-01-30,1547384.9012639858
2007-01-31,1556157.9868324422
2007-02-01,1570458.6478622474
2007-02-02,1562812.9174119604
2007-02-05,1561506.1841701213
2007-02-06,1571622.1247893032
2007-02-07,1572132.1883990658
2007-02-08,1576741.5520009142
2007-02-09,1581411.2964846564
2007-02-12,1571723.2074421016
2007-02-13,1581966.073416064
2007-02-14,1599337.1809882151
2007-02-15,1605277.197832614
2007-02-16,1602818.019537483
2007-02-20,1594410.6407870296
2007-02-21,1610932.8476246325
2007-02-22,1613141.7022398044
2007-02-23,1619222.6404062528
2007-02-26,1625846.980764137
2007-02-27,1575198.6370151462
2007-02-28,1572269.377128492
2007-03-01,1559698.4687545788
2007-03-02,1530399.799670034
2007-03-05,1503823.5047491535
2007-03-06,1534980.6239917688
2007-03-07,1538244.5175627072
2007-03-08,1550068.7873846986
2007-03-09,1552616.2598527384
2007-03-12,1559725.371610219
2007-03-13,1540178.0114580644
2007-03-14,1532183.5802207717
2007-03-15,1542171.581325713
2007-03-16,1545667.364862617
2007-03-19,1558575.6631629048
2007-03-20,1569399.616797619
2007-03-21,1584741.5437984783
2007-03-22,1595432.3001319547
2007-03-23,1590990.6327452734
2007-03-26,1596527.4484099206
2007-03-27,1591097.5303043942
2007-03-28,1589098.8583721127
2007-03-29,1590988.3588079275
2007-03-30,1592451.3985855265
2007-04-02,1593963.463018777
2007-04-03,1604779.736266945
2007-04-04,1622381.489473655
2007-04-05,1624052.8436742206
2007-04-09,1622601.7925556474
2007-04-10,1634219.422953129
2007-04-11,1631729.5155244775
2007-04-12,1632626.6448622826
2007-04-13,1642461.584594846
2007-04-16,1658495.5146140428
2007-04-17,1656410.049824168
2007-04-18,1663215.292991302
2007-04-19,1648845.400613824
2007-04-20,1666778.3492553527
2007-04-23,1660982.3422318576
2007-04-24,1652890.9063350493
2007-04-25,1659219.4394340296
2007-04-26,1647510.485208244
2007-04-27,1651914.7703420345
2007-04-30,1643233.2399760862
2007-05-01,1636046.5228649103
2007-05-02,1644352.4494968855
2007-05-03,1657992.2038869625
2007-05-04,1670968.3964731502
2007-05-07,1677161.2275016652
2007-05-08,1668519.6777478517
2007-05-09,1674046.6106782476
2007-05-10,1649768.4982594405
2007-05-11,1657675.7908130202
2007-05-14,1656405.1537433858
2007-05-15,1658363.2944046785
2007-05-16,1654448.611780881
2007-05-17,1648623.715663296
2007-05-18,1656799.4470057827
2007-05-21,1661273.1896665487
2007-05-22,1657532.256007182
2007-05-23,1663867.9208883485
2007-05-24,1643342.540253086
2007-05-25,1646117.7518044373
2007-05-29,1654162.0219879863
2007-05-30,1652403.6508768094
2007-05-31,1668095.644237198
2007-06-01,1688417.7455828716
2007-06-04,1691170.0829715654
2007-06-05,1688098.2737961558
2007-06-06,1679730.9736456177
2007-06-07,1655359.459017097
2007-06-08,1642795.2311196472
2007-06-11,1653579.7374301597
2007-06-12,1639561.8702354142
2007-06-13,1648410.671907835
2007-06-14,1658568.6144536473
2007-06-15,1672463.0108764665
2007-06-18,1678880.329459027
2007-06-19,1683116.2391281398
2007-06-20,1669896.2583128395
2007-06-21,1670319.329356339
2007-06-22,1666532.4643110437
2007-06-25,1657746.6945782728
2007-06-26,1644228.2665462897
2007-06-27,1641454.2663406506
2007-06-28,1655629.027492043
2007-06-29,1659328.230395757
2007-07-02,1677320.7098904375
2007-07-03,1679941.5449493122
2007-07-05,1679647.8716975925
2007-07-06,1688808.3436240074
2007-07-09,1697434.0197510296
2007-07-10,1693991.725954736
2007-07-11,1692574.3593837619
2007-07-12,1710085.6357790227
2007-07-13,1717029.0853589852
2007-07-16,1714268.5947149077
2007-07-17,1712074.9567641644
2007-07-18,1716492.3482670067
2007-07-19,1728493.0116038579
2007-07-20,1731064.847190202
2007-07-23,1732252.79903416
2007-07-24,1721755.225563243
2007-07-25,1707737.0010789486
2007-07-26,1671158.635540884
2007-07-27,1650815.0253751331
2007-07-30,1663191.585379729
2007-07-31,1666478.6104319033
2007-08-01,1652406.171289079
2007-08-02,1659226.3341684102
2007-08-03,1656298.9574530795
2007-08-06,1653083.606842218
2007-08-07,1659163.3161783447
2007-08-08,1678901.5837308965
2007-08-09,1650939.5046042805
2007-08-10,1639414.8715093592
2007-08-13,1640350.0039746673
2007-08-14,1626513.5340353986
2007-08-15,1599705.568300467
2007-08-16,1564250.683464449
2007-08-17,1576173.1285256967
2007-08-20,1592187.8733018122
2007-08-21,1599322.9637876814
2007-08-22,1618704.884566492
2007-08-23,1629811.431356604
2007-08-24,1647873.0876843673
2007-08-27,1649988.847665878
2007-08-28,1627372.0060547146
2007-08-29,1638474.5740688024
2007-08-30,1638743.6585437565
2007-08-31,1664723.0512905852
2007-09-04,1682242.0839906454
2007-09-05,1673376.5777781312
2007-09-06,1692063.7657121075
2007-09-07,1687577.8867044388
2007-09-10,1680080.512511963
2007-09-11,1701758.9391371713
2007-09-12,1705816.7881001444
2007-09-13,1707003.2890790603
2007-09-14,1710357.3888581996
2007-09-17,1709228.7759696667
2007-09-18,1729038.0426393545
2007-09-19,1754068.2603797477
2007-09-20,1769718.9683041766
2007-09-21,1766081.716009501
2007-09-24,1772538.8047676892
2007-09-25,1776245.0616714368
2007-09-26,1779218.463026352
2007-09-27,1800802.3136284251
2007-09-28,1812496.6710900795
2007-10-01,1829455.3544436735
2007-10-02,1819317.692455946
2007-10-03,1807492.291448108
2007-10-04,1814852.3887504428
2007-10-05,1836021.842034421
2007-10-08,1822730.8171690297
2007-10-09,1838315.2008026382
2007-10-10,1843685.9200409027
2007-10-11,1853167.984527042
2007-10-12,1857937.587205417
2007-10-15,1860526.4889939646
2007-10-16,1843489.584539076
2007-10-17,1843529.724534044
2007-10-18,1864478.5878306404
2007-10-19,1841076.0469197792
2007-10-22,1817165.7298933957
2007-10-23,1839002.3270585062
2007-10-24,1839688.9709987538
2007-10-25,1849768.235872652
2007-10-26,1888232.2294073536
2007-10-29,1908269.246530374
2007-10-30,1892471.2984755489
2007-10-31,1913696.1483813515
2007-11-01,1896438.81462969
2007-11-02,1903588.5326477054
2007-11-05,1887656.4795486832
2007-11-06,1917775.8403320482
2007-11-07,1917341.773554447
2007-11-08,1908006.766729257
2007-11-09,1896896.679009125
2007-11-12,1827981.5333325202
2007-11-13,1860105.493899507
2007-11-14,1881727.6822977674
2007-11-15,1844613.2463943958
2007-11-16,1840406.9817425702
2007-11-19,1822233.3393713895
2007-11-20,1850318.4605051
2007-11-21,1821644.2743522637
2007-11-23,1852671.1391510742
2007-11-26,1847007.6607075385
2007-11-27,1841901.4457103137
2007-11-28,1858123.398734271
2007-11-29,1856912.9551038505
2007-11-30,1857430.2801151574
2007-12-03,1864512.8813756625
2007-12-04,1867484.4865666383
2007-12-05,1875279.1198299504
2007-12-06,1894883.7361790827
2007-12-07,1892620.7930396455
2007-12-10,1907984.528376308
2007-12-11,1886509.1452230304
2007-12-12,1901124.2233227177
2007-12-13,1866155.64396832
2007-12-14,1845928.784009086
2007-12-17,1810301.5343983946
2007-12-18,1827434.445142291
2007-12-19,1825958.8350178627
2007-12-20,1824514.708123101
2007-12-21,1853651.6984317335
2007-12-24,1863270.6430260038
2007-12-26,1888055.6254084813
2007-12-27,1880538.35142833
2007-12-28,1892489.2663190705
2007-12-31,1887115.2893990185
2008-01-02,1907587.7766334494
2008-01-03,1911888.594337202
2008-01-04,1886426.2299316423
2008-01-07,1873139.1916991891
2008-01-08,1889551.261532404
2008-01-09,1895958.250400527
2008-01-10,1911566.5905005469
2008-01-11,1902122.9670731646
2008-01-14,1918365.9427726618
2008-01-15,1880899.9630743433
2008-01-16,1834596.952321906
2008-01-17,1826654.0151145102
2008-01-18,1833545.019194578
2008-01-22,1786661.4987554795
2008-01-23,1798550.8977041938
2008-01-24,1850587.1961507532
2008-01-25,1865289.357554162
2008-01-28,1878467.9495297652
2008-01-29,1882251.59523165
2008-01-30,1880783.2262350738
2008-01-31,1892357.7681790343
2008-02-01,1892495.7231902312
2008-02-04,1895267.2035651668
2008-02-05,1848420.5171715333
2008-02-06,1841562.9872681317
2008-02-07,1846668.8814538047
2008-02-08,1853374.694532432
2008-02-11,1861006.3365310882
2008-02-12,1859894.6945089295
2008-02-13,1862619.2475981582
2008-02-14,1875722.268285827
2008-02-15,1867002.948069821
2008-02-19,1903022.4193922968
2008-02-20,1905880.90215672
2008-02-21,1915894.190355057
2008-02-22,1918795.5709537081
2008-02-25,1929774.7361676393
2008-02-26,1950846.2689630995
2008-02-27,1977124.870960313
2008-02-28,1977611.3314834791
2008-02-29,1954244.5833551008
2008-03-03,1949226.0422820197
2008-03-04,1917264.409556678
2008-03-05,1952728.4237977224
2008-03-06,1934032.6012619482
2008-03-07,1909117.9495318602
2008-03-10,1890025.5642046377
2008-03-11,1913310.414813084
2008-03-12,1935939.116796066
2008-03-13,1938883.9574910977
2008-03-14,1930489.7300310142
2008-03-17,1905913.0221749316
2008-03-18,1912177.895967547
2008-03-19,1873850.3471318115
2008-03-20,1838578.1837583163
2008-03-24,1849222.1880710167
2008-03-25,1901393.7482960424
2008-03-26,1915522.5760765364
2008-03-27,1910562.9403171912
2008-03-28,1896070.0837296764
2008-03-31,1883201.2499596525
2008-04-01,1869558.4740360403
2008-04-02,1907804.5630225327
2008-04-03,1921484.2972114529
2008-04-04,1933426.7692909953
2008-04-07,1946461.0874035056
2008-04-08,1932607.081691005
2008-04-09,1935985.690275597
2008-04-10,1934145.1644605529
2008-04-11,1925560.919733239
2008-04-14,1910629.504803618
2008-04-15,1921512.2144514117
2008-04-16,1961191.1684101527
2008-04-17,1958709.0698429416
2008-04-18,1944266.0763419624
2008-04-21,1961971.6624513967
2008-04-22,1954804.9834535976
2008-04-23,1947585.9755800902
2008-04-24,1920883.1866073941
2008-04-25,1928746.3761284892
2008-04-28,1940942.6308721236
2008-04-29,1913401.2122244223
2008-04-30,1926429.192455073
2008-05-01,1905035.1371313292
2008-05-02,1927776.504653444
2008-05-05,1947064.9071136322
2008-05-06,1956896.6754236561
2008-05-07,1933701.0659608794
2008-05-08,1951721.67589527
2008-05-09,1943976.9503226483
2008-05-12,1953268.0343843054
2008-05-13,1939348.486246691
2008-05-14,1939475.990781119
2008-05-15,1970691.8884421212
2008-05-16,2002737.4966832756
2008-05-19,2011541.318208675
2008-05-20,2018082.7502133478
2008-05-21,2015328.2557548687
2008-05-22,2004070.6323219999
2008-05-23,1998998.3821879746
2008-05-27,1974137.1918245556
2008-05-28,1973660.217699515
2008-05-29,1954975.7690928236
2008-05-30,1967327.2931422433
2008-06-02,1971386.659266022
2008-06-03,1948207.4907544758
2008-06-04,1944423.3347598184
2008-06-05,1953027.25692087
2008-06-06,1964177.97237695
2008-06-09,1944687.6221341677
2008-06-10,1898091.2317914665
2008-06-11,1905038.7058666837
2008-06-12,1881991.3672144278
2008-06-13,1891039.0701544199
2008-06-16,1908191.2928824339
2008-06-17,1916331.013652283
2008-06-18,1921843.1754601854
2008-06-19,1915784.2689226463
2008-06-20,1903757.4204221927
2008-06-23,1881851.169835626
2008-06-24,1885784.587715384
2008-06-25,1889843.5409064684
2008-06-26,1905899.081686268
2008-06-27,1911301.4018592406
2008-06-30,1911558.966197253
2008-07-01,1909856.2778947558
2008-07-02,1900037.882443848
2008-07-03,1881810.4129221684
2008-07-07,1872905.0179346814
2008-07-08,1861498.2838377194
2008-07-09,1866254.8298776904
2008-07-10,1883119.1735593146
2008-07-11,1893176.2588662275
2008-07-14,1900501.048840575
2008-07-15,1888892.664907871
2008-07-16,1881017.764980964
2008-07-17,1889166.5084768268
2008-07-18,1885183.5131576639
2008-07-21,1906467.2418826716
2008-07-22,1891117.9942224398
2008-07-23,1875793.615159506
2008-07-24,1873363.2136056428
2008-07-25,1861248.1042157803
2008-07-28,1856067.693024397
2008-07-29,1846145.0831961809
2008-07-30,1857963.9438634785
2008-07-31,1858083.326633886
2008-08-01,1836383.018291347
2008-08-04,1805698.794819159
2008-08-05,1796026.2051510008
2008-08-06,1813097.423816029
2008-08-07,1795435.9682251061
