Exchange Date,Portfolio
2005-12-19,1144368.1617926403
2005-12-20,1135576.1899964896
2005-12-21,1140176.4330385018
2005-12-22,1149257.2119989502
2005-12-23,1151410.7244518276
2005-12-27,1154612.8428060634
2005-12-28,1160806.6564999335
2005-12-29,1163083.1575513745
2005-12-30,1161452.3473419219
2006-01-03,1180722.8684771224
2006-01-04,1188385.5321471079
2006-01-05,1181991.915060625
2006-01-06,1195515.1515941836
2006-01-09,1204011.9923390115
2006-01-10,1195383.1693436396
2006-01-11,1201122.524640997
2006-01-12,1202453.4545243578
2006-01-13,1212289.843262
2006-01-17,1206282.6057080938
2006-01-18,1191627.6653982454
2006-01-19,1207685.5648643053
2006-01-20,1203537.695101149
2006-01-23,1209052.3604455178
2006-01-24,1210190.375014327
2006-01-25,1211144.520565819
2006-01-26,1211322.3296590238
2006-01-27,1214271.589759733
2006-01-30,1221803.41339422
2006-01-31,1224401.9919396078
2006-02-01,1223317.348361031
2006-02-02,1221508.2516114055
2006-02-03,1216364.4177007708
2006-02-06,1220523.6985627615
2006-02-07,1200507.2223234908
2006-02-08,1198324.5074031611
2006-02-09,1211579.4181532152
2006-02-10,1199123.5646618346
2006-02-13,1186963.5537789175
2006-02-14,1195281.1978881087
2006-02-15,1191257.9105535634
2006-02-16,1200560.040549607
2006-02-17,1204821.7263957562
2006-02-21,1206405.6481799914
2006-02-22,1210412.9530467065
2006-02-23,1208963.1546512144
2006-02-24,1217089.46362019
2006-02-27,1214095.087012954
2006-02-28,1220157.1485975394
2006-03-01,1220527.2684912623
2006-03-02,1223629.346581454
2006-03-03,1217117.5050500832
2006-03-06,1205329.008678246
2006-03-07,1197432.2167442217
2006-03-08,1187813.434980514
2006-03-09,1191996.6646124213
2006-03-10,1188878.3988552657
2006-03-13,1195654.9902503816
2006-03-14,1206662.3099187177
2006-03-15,1209657.6171448408
2006-03-16,1214331.063337965
2006-03-17,1213465.9451081487
2006-03-20,1215757.6046469659
2006-03-21,1207860.8653560232
2006-03-22,1208999.3903168407
2006-03-23,1204923.0482929563
2006-03-24,1216067.3263204766
2006-03-27,1219814.852999696
2006-03-28,1212325.7346121883
2006-03-29,1219208.1784088812
2006-03-30,1233097.1954995706
2006-03-31,1229187.4537051693
2006-04-03,1236420.7748498407
2006-04-04,1237779.1899262478
2006-04-05,1242932.502140165
2006-04-06,1247385.0826844946
2006-04-07,1236241.1974873433
2006-04-10,1242391.2446673345
2006-04-11,1238043.306233255
2006-04-12,1237034.9414852941
2006-04-13,1235698.14018091
2006-04-17,1250506.0455124965
2006-04-18,1262572.7967229732
2006-04-19,1276652.925950883
2006-04-20,1256870.7776335909
2006-04-21,1277645.907511476
2006-04-24,1266307.1042132226
2006-04-25,1271555.3953135922
2006-04-26,1279261.4871346585
2006-04-27,1274707.93000614
2006-04-28,1291402.9631218354
2006-05-01,1291583.8528097705
2006-05-02,1306632.2908460686
2006-05-03,1303622.0875979064
2006-05-04,1310942.082511926
2006-05-05,1320674.5313949971
2006-05-08,1321634.0317566448
2006-05-09,1336836.8231726885
2006-05-10,1341518.0783809132
2006-05-11,1340959.9497848263
2006-05-12,1331206.8909977074
2006-05-15,1301313.3504895144
2006-05-16,1309834.2822694392
2006-05-17,1297962.6839639242
2006-05-18,1305534.1519461095
2006-05-19,1279615.4332848955
2006-05-22,1269480.452027752
2006-05-23,1274488.0328782473
2006-05-24,1257597.5317426606
2006-05-25,1265853.8502244635
2006-05-26,1274757.3629868864
2006-05-30,1270254.6396167106
2006-05-31,1259111.9052773037
2006-06-01,1253605.9994622981
2006-06-02,1268622.0946127048
2006-06-05,1262175.8771397187
2006-06-06,1249266.0524866844
2006-06-07,1242138.0468138326
2006-06-08,1225641.2683503414
2006-06-09,1225160.804984618
2006-06-12,1218155.251106136
2006-06-13,1180286.5596984145
2006-06-14,1178497.136299547
2006-06-15,1196896.4960378422
2006-06-16,1202353.5900038264
2006-06-19,1188999.0062701167
2006-06-20,1194327.1513821261
2006-06-21,1206591.5589098318
2006-06-22,1203070.7707236698
2006-06-23,1203044.3201609855
2006-06-26,1204674.3585385287
2006-06-27,1200781.8978470976
2006-06-28,1197519.4442586047
2006-06-29,1222135.456949802
2006-06-30,1246066.0921372687
2006-07-03,1258052.2915937346
2006-07-05,1249678.9181052288
2006-07-06,1258195.3684925325
2006-07-07,1258251.879731597
2006-07-10,1255665.9142975244
2006-07-11,1268381.628789261
2006-07-12,1271263.3794589192
2006-07-13,1270366.3487954463
2006-07-14,1267505.8704598225
2006-07-17,1250642.0434108991
2006-07-18,1238725.764359413
2006-07-19,1258141.2335442523
2006-07-20,1251776.0660773825
2006-07-21,1243797.1735068336
2006-07-24,1243038.3427077774
2006-07-25,1249505.587013185
2006-07-26,1251891.5085119593
2006-07-27,1263702.5166780888
2006-07-28,1271400.9634725724
2006-07-31,1272497.4264667195
2006-08-01,1276919.7459495792
2006-08-02,1283490.7547407679
2006-08-03,1280047.9608629623
2006-08-04,1286366.5672607038
2006-08-07,1283715.3113923455
2006-08-08,1280645.791923971
2006-08-09,1284780.2140493472
2006-08-10,1274088.1516130227
2006-08-11,1268149.978022011
2006-08-14,1264524.095014222
2006-08-15,1269505.1522107818
2006-08-16,1279968.721075222
2006-08-17,1273198.6042461651
2006-08-18,1273955.1894541285
2006-08-21,1282779.349408304
2006-08-22,1281149.621201264
2006-08-23,1275862.105886459
2006-08-24,1273722.8495236721
2006-08-25,1273335.727580111
2006-08-28,1269392.670748808
2006-08-29,1272857.4596918472
2006-08-30,1278616.4676271155
2006-08-31,1285586.5364030646
2006-09-01,1288397.2316138963
2006-09-05,1299146.5839486802
2006-09-06,1287840.0687392266
2006-09-07,1272606.9809333994
2006-09-08,1268851.712091639
2006-09-11,1248228.1862885212
2006-09-12,1251625.2445380313
2006-09-13,1255757.6697086876
2006-09-14,1246794.4861699531
2006-09-15,1247576.6911657576
2006-09-18,1255215.8981561444
2006-09-19,1247632.4820128018
2006-09-20,1249516.8524099374
2006-09-21,1257245.5117638658
2006-09-22,1260098.1083281252
2006-09-25,1261424.8043247429
2006-09-26,1265273.4980823165
2006-09-27,1277045.0335806888
2006-09-28,1276461.352217933
2006-09-29,1274989.5879625904
2006-10-02,1274326.4808509971
2006-10-03,1258704.353868854
2006-10-04,1257435.4870432431
2006-10-05,1265024.2885547364
2006-10-06,1258657.1116233398
2006-10-09,1261428.438046488
2006-10-10,1259523.5169452806
2006-10-11,1257085.4572509388
2006-10-12,1265603.8353615722
2006-10-13,1273552.507751563
2006-10-16,1281917.8798034643
2006-10-17,1275577.116231127
2006-10-18,1277083.456645902
2006-10-19,1284950.0056843571
2006-10-20,1280153.570919187
2006-10-23,1272856.8276669567
2006-10-24,1277261.2711869548
2006-10-25,1285386.1148415967
2006-10-26,1293985.6811258816
2006-10-27,1295678.291678378
2006-10-30,1295991.3434181605
2006-10-31,1302691.5528263482
2006-11-01,1314995.145518578
2006-11-02,1316797.0492375107
2006-11-03,1314958.790888577
2006-11-06,1316279.6372152986
2006-11-07,1322110.1352471542
2006-11-08,1314888.9218823735
2006-11-09,1326667.0902775223
2006-11-10,1324705.4857012636
2006-11-13,1319758.716361531
2006-11-14,1322224.806800752
2006-11-15,1322951.1429580005
2006-11-16,1316538.3820623455
2006-11-17,1320986.6826331867
2006-11-20,1318038.1559567624
2006-11-21,1325477.8642843673
2006-11-22,1333614.232793969
2006-11-24,1339589.6895250527
2006-11-27,1338348.042963746
2006-11-28,1337540.959011744
2006-11-29,1341620.6832618848
2006-11-30,1356154.754920084
2006-12-01,1354251.5848754856
2006-12-04,1357019.5187009322
2006-12-05,1356951.4074170813
2006-12-06,1348580.667513799
2006-12-07,1349196.959233681
2006-12-08,1341097.0624601243
2006-12-11,1346712.9027630466
2006-12-12,1347796.531011012
2006-12-13,1344345.5601745956
2006-12-14,1345032.362157016
2006-12-15,1338556.2948035344
2006-12-18,1337621.9844986787
2006-12-19,1341045.9847432033
2006-12-20,1342421.300212361
2006-12-21,1341332.8652725504
2006-12-22,1338296.507403776
2006-12-26,1343618.52997853
2006-12-27,1348533.569164575
2006-12-28,1352439.760634312
2006-12-29,1354204.1509893872
2007-01-03,1351070.6446105433
2007-01-04,1347280.1266214016
2007-01-05,1329126.058401967
2007-01-08,1332208.8156602068
2007-01-09,1334471.7951098285
2007-01-10,1328031.1873711299
2007-01-11,1328747.9876711634
2007-01-12,1342715.6825761502
2007-01-16,1344091.2264907083
2007-01-17,1347807.811467392
2007-01-18,1345147.7673627362
2007-01-19,1353125.9129144668
2007-01-22,1353484.0424065613
2007-01-23,1364615.843448176
2007-01-24,1367643.6900287536
2007-01-25,1359232.2992709477
2007-01-26,1357012.9763656138
2007-01-29,1353341.7719709761
2007-01-30,1359848.445887847
2007-01-31,1368114.795940868
2007-02-01,1375572.5009897314
2007-02-02,1370008.6936317314
2007-02-05,1370285.3482531318
2007-02-06,1378421.7856476535
2007-02-07,1379276.2294986816
2007-02-08,1384108.2275087384
2007-02-09,1385415.033584245
2007-02-12,1378993.8074169024
2007-02-13,1383883.957843606
2007-02-14,1397170.7508747217
2007-02-15,1401285.6490739791
2007-02-16,1400588.6916937835
2007-02-20,1394854.3413302896
2007-02-21,1407107.9889035774
2007-02-22,1406217.03416856
2007-02-23,1412680.9153549394
